type,from,to,detail,status,confidence,verification,url_count,source_1,source_2,source_3,more_sources,last_updated
invested_in,Dromeus Capital,Apto,Launched and backed by PIMCO's real estate arm to manage its emerging European data center assets; Dromeus Capital is a co-investor.,,high,links from original research round,1,https://www.datacenterdynamics.com/en/news/real-estate-investor-pimco-launches-new-european-hyperscale-provider-apto/,,,,2026-09-05
invested_in,EDF Invest,DataBank,"Originally acquired by DigitalBridge (2016); recapitalized 2022 -- Swiss Life, EDF Invest, Northleaf, Ardian bought ~35% for $1.5B; DigitalBridge reduced its stake further via a Jan 2025 raise.",,high,links from original research round,1,https://www.digitalbridge.com/news/2022-06-16-digitalbridge-announces-recapitalization-of-databank,,,,2026-09-05
invested_in,ENGIE New Ventures,Sepia Infrastructure,Co-led Sepia Infrastructure's first fundraising round (Oct 2024).,,high,confirmed (re-sourcing pass 2026-09-08),2,https://www.datacenterdynamics.com/en/news/data-center-land-and-power-provider-sepia-infrastructure-announces-first-fundraising-round/,https://www.structureresearch.net/2024/10/11/sepia-infrastructure-secures-financing-for-master-planned-data-centres-in-europe/,,,2026-09-05
invested_in,EQT Infrastructure,EdgeConneX,"Acquired by EQT Infrastructure 2020 (~$2.6B); Sixth Street Partners joined as strategic investor, expected close Q4 2024. Liberty Global retains a small rolled-over stake.",,high,links from original research round,1,https://www.edgeconnex.com/news/press-releases/eqt-infrastructure-to-acquire-leading-global-data-center-provider-edgeconnex/,,,,2026-09-05
invested_in,East Capital,VGP,"JV with VGP focused on Central/Eastern Europe. — Re-sourcing note (2026-09-08): Structured as a Luxembourg RAIF fund (>=EUR1.5B GAV target, CEE emphasis, first closing targeted 2026) for logistics real estate, not a data center JV.",,medium,confirmed (re-sourcing pass 2026-09-08),2,https://www.eastcapital.group/insights/east-capital-group-partners-with-vgp-on-pan-european-logistics-investment,https://greenstreetnews.com/article/vgp-and-east-capital-team-up-for-pan-european-logistics-fund/,,,2026-09-05
invested_in,Elliott Investment Management,Ark Data Centres,"Elliott acquired majority/control in 2012; Revcap holds a minority stake. Elliott has been exploring a sale (~£3bn) as of late 2025, not confirmed closed.",,high,links from original research round,1,https://www.datacenterdynamics.com/en/news/ark-owner-elliott-investment-looks-to-sell-uk-data-center-firm-report/,,,,2026-09-05
invested_in,EnCap Investments,Quantica Infrastructure,"Backing investor (~$47B AUM firm) of Quantica Infrastructure, launched July 2025.",,high,confirmed (re-sourcing pass 2026-09-08),3,https://www.encapinvestments.com/news/encap-investments-lp-launches-quantica-infrastructure-deliver-integrated-ai-and-hyperscale,https://www.businesswire.com/news/home/20250728852214/en/EnCap-Investments-LP-Launches-Quantica-Infrastructure-to-Deliver-Integrated-AI--and-Hyperscale-Ready-Site-Infrastructure-across-North-America,https://www.datacenterdynamics.com/en/news/encap-backed-quantica-launches-to-offer-powered-land-to-data-centers-in-the-us/,,2026-09-05
invested_in,Eram Capital Advisors,Stellium Data Centres,Co-invested in Stellium Data Centres' £30M Series B (Oct 2019).,,high,confirmed (re-sourcing pass 2026-09-08),2,https://www.prnewswire.com/news-releases/tiger-infrastructure-invests-in-stellium-datacenters-300950445.html,https://www.datacenterdynamics.com/en/news/stellium-datacenters-finishes-30m-investment-round/,,,2026-09-05
invested_in,Eurazeo,metrobloks,Participated in metrobloks' Series A. — Re-sourcing note (2026-09-08): Eurazeo's disclosed deal is a EUR100M strategic partnership via its EZORE fund (March 2025) to develop European data centers; participation in the $15.6M Series A equity round is not confirmed by these sources (PitchBook lists Eurazeo as an investor without round detail).,,medium,partial (re-sourcing pass 2026-09-08),3,https://en.newsroom.eurazeo.com/news/eurazeo-plans-to-invest-eur100-million-with-metrobloks-to-support-expansion-of-next-generation-data-centers-in-europe-06b78-52e2c.html,https://www.pehub.com/eurazeo-plans-e100m-investment-in-us-based-metrobloks/,https://pitchbook.com/profiles/company/606972-25,,2026-09-05
invested_in,Fastighets AB Balder,Scandinavian Data Centers,"Invested to fund Scandinavian Data Centers' first facility, 'ScandiDC I' (Eskilstuna, Sweden, May 2025).",,high,confirmed (re-sourcing pass 2026-09-08),3,https://www.scandinaviandc.com/news/scandinavian-data-centers-tar-in-kapital-fran-balder,https://www.datacenterdynamics.com/en/news/swedish-real-estate-group-balder-invests-in-scandinavian-data-centers/,https://www.nordicpropertynews.com/article/10792/balder-invests-in-data-center-company,,2026-09-05
invested_in,Fidelity Investments,Colt Data Centre Services,Wholly owned by Fidelity Investments since 2015; Japan-focused JV with Mitsui & Co. since 2021.,,high,links from original research round,1,https://www.coltdatacentres.net/en-GB/about/ownership-and-investment,,,,2026-09-05
invested_in,Five Point Infrastructure,PowerBridge,$1B equity commitment (May 2025) to form PowerBridge and build gigawatt-scale powered data center campuses.,,high,confirmed (re-sourcing pass 2026-09-08),2,https://www.businesswire.com/news/home/20250515364198/en/Five-Point-Infrastructure-Announces-the-Formation-of-PowerBridge-With-a-$1-Billion-Equity-Commitment-to-Develop-and-Build-Gigawatt-Scale-Powered-Data-Center-Campuses-in-North-America,https://www.nasdaq.com/press-release/five-point-infrastructure-announces-formation-powerbridge-1-billion-equity-commitment,,,2026-09-05
invested_in,GI Partners,Flexential,"Formed/owned by GI Partners since 2017 (~$1B invested); MSIP made a co-control equity investment (~$1B primary equity raised together), closed Nov 2024.",,high,links from original research round,1,https://www.flexential.com/resources/press-release/flexential-accelerate-expansion-and-growth-strategic-investment-morgan,,,,2026-09-05
invested_in,GIC,Vantage,"$9.2B equity investment led by DigitalBridge and Silver Lake completed June 2024; additional 2024 capital from GIC, ADIA, AustralianSuper, MEAG.",,high,links from original research round,1,https://www.digitalbridge.com/news/2024-06-13-vantage-data-centers-completes-92-billion-equity-investment-led-by-digitalbridge-and-silver-lake,,,,2026-09-05
invested_in,GLP Capital Partners,Ada Infrastructure,Founded 2023 as GLP Capital Partners' dedicated global data center platform.,,high,links from original research round,1,https://www.glp.com/global/article/announcing-ada-infrastructure-new-global-data-center-platform-serving-worlds-most-transformative-companies,,,,2026-09-05
invested_in,Galaxy Digital,Soluna Holdings,"~$30M investment (2025). — Re-sourcing note (2026-09-08): Sources show a $5M loan facility from Galaxy (Q1 2025) and a 48MW hosting/mining partnership at Project Kati 1, not a ~$30M investment; the '$30M+' figure appears to refer to Soluna's broader 2025 fundraising, not Galaxy specifically.",,medium,partial (re-sourcing pass 2026-09-08),2,https://www.businesswire.com/news/home/20250812900775/en/Soluna-Expands-Partnership-with-Galaxy-Digital-to-Deploy-48-MW-at-Project-Kati,https://www.datacenterdynamics.com/en/news/soluna-expands-galaxy-digital-partnership-to-deploy-48mw-at-project-kati-1-in-texas/,,,2026-09-05
invested_in,Generate Capital,Soluna Holdings,$100M scalable credit facility; received warrants for 4M SLNH shares + a board observer right.,,high,confirmed (re-sourcing pass 2026-09-08),3,https://generatecapital.com/soluna-secures-100m-facility-from-generate-capital/,https://www.solunacomputing.com/news/generate-capital-100m/,https://www.businesswire.com/news/home/20250916279022/en/Soluna-Secures-$100M-Facility-from-Generate-Capital-to-Expand-Green-Data-Centers,,2026-09-05
invested_in,Global Infrastructure Partners,DC BLOX,Bain Capital Credit and Post Road Group led a $187M financing (2021) plus additional equity; GIP provided $240M HoldCo financing (Jan 2026).,,high,links from original research round,1,https://www.baincapital.com/news/dc-blox-leading-data-center-operator-secures-187-million-financing,,,,2026-09-05
invested_in,Global Infrastructure Partners (GIP),ACS Infrastructure,"Formed Coravel, a 50/50 JV with ACS Infrastructure (1.7GW pipeline across Europe/US/Australia).",,high,confirmed (re-sourcing pass 2026-09-08),3,https://www.grupoacs.com/press-room/news/press-releases/acs-is-joined-by-global-infrastructure-partners-to-launch-a-global-data-center-development-platform-with-initial-17-gw-portfolio/,https://www.businesswire.com/news/home/20260714890966/en/ACS-Group-Global-Infrastructure-Partners-Launch-Coravel-Secure-First-Major-Hyperscaler-Customer-Agreement,https://www.datacenterdynamics.com/en/news/blackrocks-gip-and-acs-name-data-center-joint-venture-coravel-sign-customer-in-texas/,,2026-09-05
invested_in,Global Infrastructure Partners (GIP),Aligned Data Centers,"Owned by Macquarie since 2018 (via MIP IV/V); 2026 sale (enterprise value ~$40B) to a consortium of AIP, MGX, and BlackRock's GIP closed July 2026.",,high,links from original research round,1,https://www.macquarie.com/us/en/about/news/2026/macquarie-asset-management-announces-successful-close-of-aligned-data-centers-transaction.html,,,,2026-09-05
invested_in,Global Infrastructure Partners (GIP),CyrusOne,"Taken private by KKR and GIP in a $15B transaction, closed March 2022.",,high,links from original research round,1,https://www.businesswire.com/news/home/20211115005707/en/CyrusOne-to-be-Acquired-by-KKR-and-Global-Infrastructure-Partners-in-$15-Billion-Transaction,,,,2026-09-05
invested_in,Google,Cipher Mining,"5.4% equity via $1.4B -> $1.73B backstop of Fluidstack's Barber Lake, TX leases, Sep-Nov 2025",,high,confirmed (re-sourcing pass 2026-09-08),3,https://www.sec.gov/Archives/edgar/data/1819989/000095010325012168/dp234624_8k.htm,https://www.datacenterdynamics.com/en/news/fluidstack-signs-additional-39mw-lease-with-cipher-mining-in-texas-backed-by-google/,https://finance.yahoo.com/news/cipher-mining-signs-3-billion-104501461.html,,2026-09-05
invested_in,Google,TeraWulf,"~8% then ~14% equity via Fluidstack lease backstops ($1.8B -> $3.2B), Lake Mariner NY, Aug 2025",,high,confirmed (re-sourcing pass 2026-09-08),3,https://investors.terawulf.com/news-events/press-releases/detail/114/terawulf-announces-fluidstack-expansion-with-160-mw-cb-5,https://www.sec.gov/Archives/edgar/data/1083301/000110465925079463/tm2523651d3_ex99-1.htm,https://www.cnbc.com/2025/08/18/terawulf-stock-google-stake-datacenter.html,,2026-09-05
invested_in,Government of Ras Al Khaimah (Investment and Development Office),Pure Data Centres,"Oaktree is majority-owned (62%) by Brookfield Asset Management, an indirect ultimate backer.",,high,links from original research round,1,https://finance.yahoo.com/news/oaktree-backed-firm-unveils-1-110500130.html,,,,2026-09-05
invested_in,Grain Management,Prime Data Centers,"Founding/controlling shareholder is Data Realty Holding Corp (founders Laag & Pelz); outside structured/equity capital from Grain Management and Macquarie Capital, plus Ares Management as a co-investor.",,medium-high,links from original research round,1,https://www.prnewswire.com/news-releases/grain-management-announces-strategic-structured-financing-in-data-realty-holding-corp-the-founding-and-controlling-shareholder-of-prime-data-centers-302735733.html,,,,2026-09-05
invested_in,H.I.G. Capital,Polar,"H.I.G. Infrastructure took a controlling interest (~€500M deal, Oct 2024).",,high,confirmed (re-sourcing pass 2026-09-08),3,https://hig.com/news/h-i-g-infrastructure-acquires-controlling-interest-in-data-center-operator-polar/,https://www.prnewswire.com/news-releases/hig-infrastructure-acquires-controlling-interest-in-data-center-operator-polar-302268309.html,https://www.datacenterdynamics.com/en/news/hig-capital-acquires-majority-stake-in-nordic-data-center-firm-polar/,,2026-09-05
invested_in,Harrison Street,PowerHouse Data Centers,"Founded by American Real Estate Partners (AREP); Harrison Street partnered on a $1B, six-data-center Northern Virginia buildout.",,medium-high,links from original research round,1,https://www.datacenterfrontier.com/featured/article/11436906/powerhouse-data-centers-launches-1-billion-expansion-in-data-center-alley,,,,2026-09-05
invested_in,Harrison Street,fifteenfortyseven Critical Systems Realty (1547),"Co-acquired DRFortress (Hawaii) alongside 1547, from GI Partners (Apr 2025).",,medium,confirmed (re-sourcing pass 2026-09-08),3,https://www.businesswire.com/news/home/20250403441566/en/1547-and-Harrison-Street-Acquire-DRFortress-Hawaiis-Leading-Carrier-Neutral-Data-Center,https://www.1547realty.com/resource/1547-and-harrison-street-acquire-drfortress-hawaiis-leading-carrier-neutral-data-center/,https://www.gipartners.com/news/1547-and-harrison-street-acquire-drfortress-hawaiis-leading-carrier-neutral-data-center,,2026-09-05
invested_in,I Squared Capital,nLighten,I Squared Capital established nLighten in 2021/2023 via its ISQ Global Infrastructure Fund III (committed $500M+).,,high,links from original research round,1,https://www.businesswire.com/news/home/20230207006198/en/I-Squared-Capital-establishes-nLighten-a-European-edge-datacenter-platform,,,,2026-09-05
invested_in,IFM Investors,Switch,Taken private Dec 2022 in an $11B deal.,,high,links from original research round,1,https://www.digitalbridge.com/news/2022-12-06-digitalbridge-and-ifm-investors-complete-11-billion-take-private-of-switch,,,,2026-09-05
invested_in,IPI Partners,RadiusDC,Launched RadiusDC (Sept 2022) as a sister platform to STACK Infrastructure for North American edge/metro data centers.,,high,confirmed (re-sourcing pass 2026-09-08),3,https://www.radius-dc.com/newsroom-and-events/radiusdc-launches-as-new-north-america-metro-edge-data-center-platform,https://www.prnewswire.com/news-releases/radiusdc-launches-as-new-north-america-metro-edge-data-center-platform-301627799.html,https://www.datacenterdynamics.com/en/news/ipi-launches-new-edge-focused-data-center-firm-radiusdc/,,2026-09-05
